X,Y,name,name:en,amenity,building,healthcare,healthcare:speciality,operator:type,capacity:persons,addr:full,addr:city,source,name:ms,osm_id,osm_type
103.4134491,4.7520003,Infection Control Unit,Infection Control Unit,clinic,,clinic,,,,,,,,"10260903253",nodes
103.4141847,4.7518155,CSSD,CSSD,hospital,,hospital,,,,,,,CSSD,"10260903254",nodes
103.4143587,4.7517644,Dentistry,Dentistry,dentist,,dentist,,,,,,,,"10260903257",nodes
103.4147037,4.7520533,Emergency,Emergency,hospital,,hospital,,,,,,,,"10260903258",nodes
103.4146017,4.7516792,Blood Transfusion Unit,Blood Transfusion Unit,clinic,,clinic,,,,,,,,"10260903259",nodes
102.2689439,4.0739377,Klinik Kesihatan Mela,Mela Health Clinic,clinic,,clinic,,,,,,https://www.bing.com/maps?cp=4.073035~102.268641&lvl=17&dir=142.626&style=x&v=2&sV=1,Klinik Kesihatan Mela,"9710681073",nodes
102.3500774,3.9683069,Klink Desa Teh,,clinic,,clinic,,,,,,https://www.bing.com/maps?cp=3.968416~102.350599&lvl=17&dir=151.646&style=x&v=2&sV=1,Klink Desa Teh,"9710681119",nodes
102.3496276,3.4833106,Farmasi Alpro,Alpro Pharmacy,pharmacy,,pharmacy,,,,,,,Farmasi Alpro,"9007228735",nodes
102.3503474,3.4836215,Watsons,,pharmacy,,pharmacy,,,,,,,,"9007228741",nodes
110.3065937,1.5103461,Pines Square Dental Clinic,,dentist,,dentist,"dental_oral_maxillo_facial_surgery;dentistry",,,,Kuching,,,"11630274935",nodes
100.3327076,5.4203881,Pure Pharmacy SDN. BHD.,,pharmacy,,pharmacy,,,,,,,,"6417815387",nodes
101.6715572,3.1327093,The Lasus Clinic,,clinic,,clinic,plastic_surgery,,,,,,,"8335670016",nodes
101.6472946,3.086702,Klinik Pergigian Loh,Loh Dental Clinic,dentist,,dentist,,,,,Petaling Jaya,,,"4708695011",nodes
101.6478935,3.0866027,Klinik Pakar Wanita Joyce Thum,,doctors,,maternity,,,,,Petaling Jaya,,,"1538367075",nodes
101.6472345,3.0867512,AA Pharmacy,,pharmacy,,pharmacy,,,,,,,,"6215277909",nodes
103.1545803,5.3143865,Pusat Rehabilitasi PERKESO,PERKESO Rehabilitation Centre,,office,physiotherapist,,,,,,,Pusat Rehabilitasi PERKESO,"10651791464",nodes
103.1486338,5.3262535,Pusat Kesihatan Mental Masyarakat,,clinic,,clinic,,,,,,,Pusat Kesihatan Mental Masyarakat,"5701136575",nodes
103.1456504,5.3290168,Primer Cherang Clinic Kuala Terengganu,Primer Cherang Clinic Kuala Terengganu,clinic,,clinic,general,private,,,Kuala Terengganu,,,"10926265151",nodes
101.6477263,3.0873725,"Klinik Catterall, Khoo & Raja Malek",,clinic,,clinic,,,,,Petaling Jaya,,,"4708991407",nodes
112.3252299,2.5228734,Pokiong Pharmacy (Selangau),,pharmacy,,pharmacy,,,,,,,,"12324800496",nodes
103.0920306,5.346956,Klinik Adnin,Adnin Clinic,clinic,,clinic,,,,,,survey,Klinik Adnin,"6964119091",nodes
103.0913879,5.347212,Klinik Aishah & Akma,,clinic,,clinic,,,,,,,Klinik Aishah & Akma,"7172102363",nodes
103.0917858,5.3455271,,,clinic,,clinic,,,,,,,,"10875481216",nodes
114.0392565,4.4518327,Klinik Pergigian Dr. Ho,Ho's Dental Surgery,dentist,,dentist,,,,,Miri,,,"11540361122",nodes
103.6884188,1.5079149,Farmasi My Pharmacy,,pharmacy,,,,,,,,,,"7555668738",nodes
103.68477,1.480911,Farmasi U Life Pharmacy,,pharmacy,,,,,,,,,,"7554130980",nodes
103.6671,1.5170225,Farmasi Loving,,pharmacy,,,,,,,,,,"7555418253",nodes
103.6692775,1.5151901,Farmasi Wellness Pharmacy,,pharmacy,,,,,,,,,,"4146230190",nodes
103.6672461,1.5160755,Kedai Kelengkapan Peribadi Watsons,,pharmacy,,,,,,,,,,"7553897837",nodes
103.6667718,1.5168178,Klinik Pergigian L&L,,dentist,,,,,,,,,,"7553897832",nodes
103.0920212,5.3469068,Klinik Pergigian Norisah,Norisah Dental Clinic,dentist,,dentist,,,,,,survey,Klinik Pergigian Norisah,"6440421729",nodes
101.5623971,3.2099911,Klinik Bandar Baru,,doctors,,doctor,,,,,,,,"1227111297",nodes
101.5613027,3.2115015,Poliklinik TL,,doctors,,doctor,,,,,,,,"1227111300",nodes
101.7804587,2.9651288,Eureka Homecare & Rehab Supplies,,,,rehabilitation,,,,,Bandar Baru Bangi,,,"12128822552",nodes
113.9817721,4.3519074,Miri Caring Confinement Centre,,,,birthing_centre,,,,,Miri,,,"12186513314",nodes
103.1161711,5.3169396,Klinik Desa Losong,Desa Losong Clinic,clinic,,clinic,,,,,,,Klinik Desa Losong,"9494289641",nodes
103.1230704,5.314692,Farmasi Big,,pharmacy,,pharmacy,,,,,,,Farmasi Big,"9935173000",nodes
102.3605978,3.9365457,Watsons,Watsons,pharmacy,,pharmacy,,,,,,,,"4871292322",nodes
102.0551779,4.0155515,Klinik Desa Tanjung Besar,,clinic,,clinic,,,,,,,,"9621355552",nodes
103.7641862,1.4634241,Caring,,pharmacy,,pharmacy,,,,,,,,"5575086821",nodes
100.3704039,6.1236119,Klinik Pergigian Yeo & Goh,,dentist,,dentist,,,,,,,,"6054521460",nodes
100.3710093,6.1236882,Klinik Pergigian Low,,dentist,,dentist,,,,,,,,"6054521465",nodes
100.3708912,6.1237322,Klinik Lee,,clinic,,clinic,,,,,,,,"6054521466",nodes
103.0959556,5.3577925,Klinik Medicare An-Nuur,,clinic,,clinic,,,,,,,Klinik Medicare An-Nuur,"4372884891",nodes
100.4062861,6.1517112,Pusat Dialisis Marjina Sdn. Bhd.,,doctors,,doctor,,,,,,,,"3839261961",nodes
113.9945908,4.3979063,Klinik Kong,,clinic,,clinic,,,,,Miri,,,"11622228674",nodes
101.6980948,3.151566,Klinik Chong,,clinic,,clinic,,,,,,,,"10983338332",nodes
101.6982055,3.1516898,Klinik Metromedic,,clinic,,clinic,,,,,,,,"12754100943",nodes
100.2762998,5.3336918,Clinic Bersatu,Clinic Bersatu,clinic,,clinic,,,,,,,,"4678825289",nodes
100.275817,5.3346505,Clinic Bistari,Clinic Bistari,clinic,,clinic,,,,,,,,"4678825589",nodes
118.3288005,5.0229635,Klinik Ung,,clinic,,clinic,,,,,,,,"12254151400",nodes
101.6984209,3.1518333,Metrodental,,dentist,,dentist,,,,,,,,"12754100945",nodes
101.7404486,3.1005134,One Chiro Health & Wellness,,,,alternative,chiropractic,,,,,,,"11968724692",nodes
100.5745409,5.3920423,Emergency,,hospital,,hospital,,,,,,,,"8292997228",nodes
103.419428,4.7563599,Dr. Fatma,Dr. Fatma,clinic,,clinic,,,,,,,Dr. Fatma,"8892103089",nodes
101.6000951,3.1059286,AA Pharmacy - Kelana Jaya,,pharmacy,,pharmacy,,,,,Petaling Jaya,,,"11454809428",nodes
101.6001622,3.103762,Caring Pharmacy,,pharmacy,,pharmacy,,,,,Petaling Jaya,,Farmasi Caring,"4715487352",nodes
103.2851003,3.7841496,,,dentist,,dentist,,,,,,,,"11142960409",nodes
101.7025683,3.1457339,Wong Eye Specialist Clinic,,doctors,,doctor,ophthalmology,,,,,,,"7249874088",nodes
101.6536873,3.1503125,Caring Pharmacy,,pharmacy,,pharmacy,,,,,,,,"7513049924",nodes
101.6537694,3.1502858,Chiropractic Specialty Center,,,,alternative,chiropractic,,,,,,,"7513049925",nodes
100.3398523,6.0958773,Klinik Dr Fauzi (Cawangan Kuala Kedah),,clinic,,clinic,,,,,,,,"8280407909",nodes
114.0115926,4.4162507,Kuok Ding Medical & Acupuncture,,,,alternative,traditional_chinese_medicine,,,,Miri,,,"11807179884",nodes
114.0108414,4.4158934,Ping An Tang TCM Health Centre,,,,alternative,traditional_chinese_medicine,,,,Miri,,,"12253315001",nodes
113.9866103,4.3912656,Medichem Pharmacy,,pharmacy,,pharmacy,,,,,Miri,,,"12080266120",nodes
113.993482,4.3440843,PMG Pharmacy,,pharmacy,,pharmacy,,,,,Miri,,,"11518085571",nodes
114.0108571,4.4158423,Family Pharmacy,,pharmacy,,pharmacy,,,,,Miri,,,"11769029509",nodes
114.0114321,4.4169837,Surgeri Pergigian Dr Hu,Hu & Associates Dental Surgery,dentist,,dentist,,,,,Miri,,,"12060670753",nodes
113.9873311,4.3926432,Farmasi KH Wong,KH Wong Pharmacy,pharmacy,,pharmacy,,,,,Miri,,,"11809897272",nodes
113.9865113,4.3910414,CL Su Pharmacy Sdn Bhd,,pharmacy,,pharmacy,,,,,Miri,,,"12214109412",nodes
114.0081348,4.3680324,Bypass Pharmacy,,pharmacy,,pharmacy,,,,,Miri,,,"11507724186",nodes
101.5477312,3.1787253,Klinik Pergigian Ezhany,,dentist,,dentist,,,,,,,,"12750764501",nodes
101.5480511,3.1777412,Klinik Bestari,,clinic,,clinic,,,,,,,,"12750764506",nodes
101.7028657,3.1721753,"Radioterapi, Onkologi & Perubatan Nuklear",,hospital,,hospital,oncology,government,,,,,"Radioterapi, Onkologi & Perubatan Nuklear","6092249096",nodes
101.4511526,3.2316899,Klinik Oasis,,clinic,,clinic,,,,,Bandar Puncak Alam,,,"9892182996",nodes
101.4485307,3.2401595,U.N.I. Klinik,,clinic,,clinic,,,,,,,,"11262051530",nodes
101.4503448,3.2329952,Big Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11446001801",nodes
113.9869422,4.3917852,Dr. Peter Yie Siew Kee Dental Surgeon,,dentist,,dentist,,,,,Miri,,,"11709030944",nodes
101.5459774,3.1771722,HealthHouz,,pharmacy,,pharmacy,,,,,,,,"12749462574",nodes
100.2810892,5.3265659,jn dental surgery,,dentist,,dentist,,,,,,,,"6534625285",nodes
101.7394393,3.1346125,Klinik Alfa,,clinic,,clinic,,,,,,,,"11499691569",nodes
115.0062055,4.7578096,New Ocean Facial Treatment And Health Theraphy,,,,physiotherapist,,,,,,,,"11609731147",nodes
101.7415198,3.1358652,BIG Pharmacy,BIG Pharmacy,pharmacy,,pharmacy,,,,,,,Farmasi BIG,"1800495759",nodes
101.7814416,2.9651029,Dental Suite,,dentist,,dentist,,,,,Bandar Baru Bangi,,,"12110095633",nodes
101.7805821,2.9651267,Klinik Ummi Salihah,,clinic,,clinic,,,,,Bandar Baru Bangi,,,"12128822550",nodes
101.7795757,2.9651593,Klinik Sofea,,clinic,,clinic,,,,,Bandar Baru Bangi,,,"12128822557",nodes
101.7812506,2.9651103,Poliklinik al-Haj,,clinic,,clinic,"general;vaccination",,,,Bandar Baru Bangi,,,"12110095635",nodes
101.7802105,2.9651326,Eureka Pharmacy,,pharmacy,,pharmacy,,,,,Bandar Baru Bangi,,,"12110095646",nodes
101.7803504,2.9651294,AA Pharmacy,,pharmacy,,pharmacy,,,,,Bandar Baru Bangi,,,"12128822554",nodes
102.3077456,2.2031714,Klinik Komuniti Duyung,,clinic,,clinic,,,,,,https://www.mapillary.com/app/?pKey=e4XvxFiz2HVYqa6RExQZca&focus=photo,,"8261093095",nodes
103.5993501,1.6621506,Klinik Adham,Adham Clinic,clinic,,clinic,,,,,,,Klinik Adham,"4252272023",nodes
115.9226878,5.0045834,Klinik Kesihatan Paal,,hospital,,,,,,,,,,"3247816108",nodes
102.2406981,6.1163879,Klinik Mesra,,clinic,,,,,,,,,,"10215067563",nodes
101.5119309,3.1611161,Farmasi Zain,,pharmacy,,pharmacy,,,,,,,,"11606719024",nodes
103.205852,5.204592,Klinik Kesihatan Marang,Marang Health Clinic,clinic,,clinic,general,,,,,,Klinik Kesihatan Marang,"5779607416",nodes
100.3961534,6.1199221,Poliklinik Dr.Azhar Dan Rakan-Rakan,,clinic,,clinic,,,,,,"survey;Esri World Imagery",,"3812778000",nodes
101.5119129,3.1622804,Sunway Multicare Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11606719019",nodes
103.1161876,5.3754248,Kliniki Seberang Takir,,clinic,,clinic,,,,,,,Kliniki Seberang Takir,"2861417529",nodes
110.2518369,1.5542552,PMG Pharmacy (Malihah),,pharmacy,,pharmacy,,,,,,,,"12331262180",nodes
101.5938151,3.1513117,AA Pharmacy Kota Damansara,,pharmacy,,pharmacy,,,,,Petaling Jaya,,,"7521777903",nodes
114.0094681,4.3642301,Jong Integrated Traditional Chinese Medicine & Acupuncture Center,,,,alternative,traditional_chinese_medicine,,,,Miri,,,"11507612859",nodes
110.3721014,1.5518284,Guardian,,pharmacy,,pharmacy,,,,,,,,"12189255015",nodes
110.354895,1.5219297,Caring Pharmacy,,pharmacy,,pharmacy,,,,,,,,"12189397379",nodes
101.9124202,2.6982464,BP Diagnostik,,clinic,,clinic,,,,,Seremban,,,"4955399901",nodes
101.6781947,3.1995905,Klinik Dr Shashikala,Dr Shashikala Clinic,clinic,,clinic,general,private,,,Kuala Lumpur,,Klinik Dr Shashikala,"9404743865",nodes
110.3321356,1.5535838,Watsons,,pharmacy,,pharmacy,,,,,,,,"2449072156",nodes
101.5269519,3.3281355,SP Care,,clinic,,clinic,,,,,,,,"8242256925",nodes
101.653142,3.1490442,Klinik Unimed Plaza Damansara,,clinic,,clinic,,,,,,,,"7513290690",nodes
114.0002167,4.406017,PMG Medical Clinic,,clinic,,clinic,general,,,,Miri,,,"11559703196",nodes
100.9819377,3.7675064,Appu Clinic,,clinic,,clinic,,,,,,,,"6160895485",nodes
101.6965108,3.1445483,Tuck Heng,,,,alternative,traditional_chinese_medicine,,,,Kuala Lumpur,,,"10941916428",nodes
110.3068585,1.5125294,Wira Pharmacy,,pharmacy,,pharmacy,,,,,,,,"12191919959",nodes
110.3072621,1.5126742,Klinik Pergigian Grace Chieng,,dentist,,dentist,,,,,,,,"12191937049",nodes
110.3073392,1.5126988,Klinik Kota Raya Batu Kawa,,clinic,,clinic,,,,,,,,"12191937051",nodes
110.3087272,1.5131439,Watsons,,pharmacy,,pharmacy,,,,,,,,"12191943635",nodes
101.6927978,2.8269227,Klinik Pergigian Madihah,,dentist,,dentist,,,,,Sepang,,,"12738893685",nodes
101.4735171,3.2828924,Klinik Tasik Puteri,,clinic,,clinic,,,,,,,,"11593945584",nodes
102.5654298,5.8253129,Klinik Dr Anita,Dr Anita Clinic,clinic,,clinic,general,,,,,https://openstreetcam.org/details/3746305/74,Klinik Dr Anita,"8245086421",nodes
102.2929394,6.170867,Klinik Zahiah,Zahiah Clinic,clinic,,clinic,,,,,,,Klinik Zahiah,"9014682323",nodes
114.0002712,4.4059715,London Fertility Clinic,,clinic,,clinic,fertility,,,,Miri,,,"11559703197",nodes
114.0075846,4.4690694,Klinik Harmoni,,clinic,,clinic,"occupational;general",,,,Lutong,,,"12046166260",nodes
101.6979061,3.1511002,Qualitas Health,,clinic,,clinic,,,,,,,,"11575445872",nodes
103.8990035,1.4083592,Etern Medical Clinic (Punggol Sumang LRT),,clinic,,clinic,,,,,,,,"10002004732",nodes
102.7070287,5.5856242,Klinik 1Malaysia,1Malaysia Clinic,clinic,,clinic,,,,,,,Klinik 1Malaysia,"6063745210",nodes
102.6749477,5.6294985,Klinik Desa Bintang,,clinic,,clinic,,,,,,https://openstreetcam.org/details/3723937/4178,Klinik Desa Bintang,"6069885369",nodes
102.4488831,5.743227,Pusat Rawatan Dialisis Islah Cawangan Jerteh,,doctors,,doctor,,,,,,,Pusat Rawatan Dialisis Islah Cawangan Jerteh,"8954652936",nodes
101.7121474,3.1471394,Caring Pharmacy,Caring Pharmacy,pharmacy,,pharmacy,,,,,,,,"10972402518",nodes
101.7215957,3.2026914,Homeopathy & Akupuntur Dr Nik Omar,,clinic,,clinic,,,,,,,,"7315487396",nodes
114.006775,4.4736,Marina Pharmacy,,pharmacy,,pharmacy,,,,,Lutong,,,"12248042833",nodes
103.7803611,1.5602781,Farmasi Caring,Caring Pharmacy,pharmacy,,,,,,,,,Farmasi Caring,"10946619844",nodes
101.9708266,2.7368615,Klinik Dayang,,clinic,,clinic,,,,,Seremban,,,"7500976903",nodes
101.709983,3.1455687,Guardian,,pharmacy,,pharmacy,,,,,,,,"7425652898",nodes
116.0575328,5.9535522,,,pharmacy,,pharmacy,,,,,,,,"2476382604",nodes
116.0721217,5.9569188,Jabatan Kecemasan QEH,,hospital,,hospital,,,,,,,,"2476436164",nodes
116.0466096,5.8987729,Klinik Kesihatan Putatan,,clinic,,clinic,,,,,,,,"6028912085",nodes
115.2766579,4.786517,Klinik Kesihatan Trusan,,clinic,,clinic,,,,,,,,"3457428421",nodes
102.0056005,5.8553093,Klinik Kemahang,,clinic,,clinic,,,,,,,,"1795197659",nodes
100.5220954,5.6584334,Klinik Seraya,,clinic,,clinic,,,,,,,,"6678163202",nodes
100.5034448,5.6158453,Klinic Dr Azhar,,clinic,,clinic,,,,,,,,"6329097573",nodes
100.5044842,5.6626308,Klinik Dr Husna,,clinic,,clinic,,,,,,,,"4340286990",nodes
100.5280647,5.9639503,Klinik Desa Padang Pusing,,clinic,,clinic,,,,,,,,"6169637968",nodes
102.376972,5.8390864,Klinik Primer,,clinic,,,,,,,,,,"8929854800",nodes
100.5370872,5.4401799,Klinik Lunas,,pharmacy,,pharmacy,,,,,,,,"3592093438",nodes
102.481423,5.7402403,Farmasi Ammar Medicare,,pharmacy,,pharmacy,,,,,,https://openstreetcam.org/details/3723937/2896,,"8920281903",nodes
102.5111961,5.7457637,Klinik Pakar Darul Iman,,clinic,,,,,,,,,,"10287639675",nodes
102.4038493,5.8346709,klinik Dr. Hadi,,clinic,,clinic,,,,,,,,"4509740590",nodes
102.4751241,5.741483,Dialisis Jerteh,,clinic,,,,,,,,,,"10279562634",nodes
100.4444074,5.3590747,Yin Onn人安,,pharmacy,,pharmacy,,,,,,https://www.mapillary.com/app/?pKey=RD3nl8wfdBUVPpoJnTlK1B&focus=photo,,"5258285459",nodes
100.2997571,5.3526865,Green River Pharmacy,,pharmacy,,pharmacy,,,,,,,,"2158621831",nodes
100.3033127,5.3408693,I-Care Poliklinik Dewasa & Kanak-Kanak,,clinic,,clinic,,,,,,,,"9134431958",nodes
102.2732583,5.3802383,,,clinic,,clinic,,,,,,,,"4281792994",nodes
102.4942124,5.7379758,Klinik Bharu Jerteh,Klinik Bharu Jerteh,clinic,,clinic,,,,,,,,"4465660889",nodes
102.4942768,5.7364532,Klinik Hasbullah,Klinik Hasbullah,clinic,,clinic,,,,,,,,"4595828690",nodes
102.4949618,5.7376619,Guardian,Guardian,pharmacy,,pharmacy,,,,,,,,"4523226398",nodes
102.4954999,5.7377062,Farmasi Zuq,,pharmacy,,,,,,,,,,"10764045513",nodes
100.3147341,5.3988207,Alpro Pharmacy,,pharmacy,,pharmacy,,,,,,,,"9572823392",nodes
100.319332,5.3976629,Poliklinik Khoo,,clinic,,clinic,,,,,,,,"9106562970",nodes
100.5545591,5.5121166,Klinik Shan,,clinic,,clinic,,,,,,,,"4644802621",nodes
100.5537079,5.5098915,Klinik Pergigian,,dentist,,dentist,,,,,,,,"4644802640",nodes
100.9954181,5.7047264,Klinik Kesihatan Pengkalan Hulu,,clinic,,clinic,,,,,,,,"9393876895",nodes
100.7217416,5.5025413,Malau,,clinic,,clinic,,,,,,,,"4317796599",nodes
100.3172753,5.4234078,ampm,,pharmacy,,pharmacy,,,,,,,,"6605390791",nodes
100.3316592,5.4133109,Guardian,,pharmacy,,pharmacy,,,,,,,,"11165398453",nodes
100.319608,5.424551,Klinik Tropika,,clinic,,clinic,,,,,,,,"9717149566",nodes
100.310196,5.4163457,Trauma & Kecemasan,,clinic,,clinic,,,,,,,,"9485097929",nodes
100.4802838,6.0295236,Farmasi Tanah Merah Utara,,pharmacy,,,,,,,,,,"6215299132",nodes
100.4444391,5.3271489,S L Lim Acupuncture and Medical Hall,,,,alternative,,,,,,,,"6499833239",nodes
100.3208378,5.4237566,Pathlab,,,,alternative,laboratory,,,,,,,"2995415375",nodes
100.3828325,6.0227117,Klinik Berjaya,,clinic,,clinic,,,,,,,,"3942277507",nodes
100.5051291,5.9791213,Klinik Desa Gajah Mati,,clinic,,clinic,,,,,,,,"6172156625",nodes
100.4879947,5.6373304,Well Life Pharmacy,,pharmacy,,pharmacy,,,,,,,,"4295575299",nodes
100.4947156,5.6377324,Poliklinik dan Surgeri Gurnam,,doctors,,doctor,,,,,,,,"4294765914",nodes
100.4849017,5.648673,Klinik pergigian Sungai Petani,,dentist,,,,,,,,,,"3866642876",nodes
100.4635508,5.6290601,Poliklinik Dr Azhar dan Rakan-Rakan,,clinic,,clinic,,,,,,,,"5677456792",nodes
100.4594305,5.8527807,Poliklinik Dr. Azhar dan Rakan-Rakan,,clinic,,clinic,,,,,,"Personal survey, near accurate position from personal GPS tracks",,"2589199583",nodes
100.4597429,5.853947,Klinik Kesihatan Guar Chempedak,,clinic,,clinic,,,,,,,,"2589199566",nodes
100.5398582,5.6322022,Klinik Dr Shema,,clinic,,clinic,,,,,,,,"4634904223",nodes
100.4581646,5.855663,Rama Kelinik,,clinic,,clinic,,,,,,,,"3789207263",nodes
102.27916,6.0986473,Renal Link (Kelantan) Sdn Bhd,Renal Link (Kelantan) Sdn Bhd,clinic,,clinic,,,,,,,,"4523304489",nodes
102.208894,6.1207063,Klinik Zaini Pasir Pekan,,clinic,,,,,,,,,,"10205647323",nodes
102.2138963,6.114131,Farmasi Alpro,,pharmacy,,,,,,,Tumpat,,,"8855757242",nodes
102.1872568,6.1459122,Klinik Desa Bunut Sarang Burung,,clinic,,clinic,,,,,,https://openstreetcam.org/details/3729745/172,,"8927820486",nodes
102.2139547,6.1143797,Farmasi,,pharmacy,,,,,,,,,,"8855760533",nodes
100.3630471,6.1231855,BP,,doctors,,doctor,,,,,Kota Setar,,,"4903595077",nodes
100.3651848,6.1222521,Venkat Skin Clinic,,doctors,,doctor,,,,,,,,"4903595063",nodes
100.3720406,6.1222254,Klinik Doktor Pakar Hamdi,,clinic,,clinic,,,,,,,,"4907785560",nodes
100.3649999,6.0983086,Imay Pharmacy,,pharmacy,,pharmacy,,,,,,,,"6195148922",nodes
100.3897364,6.1325849,HP Pharmacy,,pharmacy,,pharmacy,,,,,Alor Setar,,,"6054521481",nodes
101.0820874,5.6890301,Klinik Desa Lepang Nenering,,hospital,,hospital,,,,,,,,"5198419277",nodes
100.464437,5.4024707,Farmasi Ummi,,pharmacy,,pharmacy,,,,,,,,"4573654040",nodes
100.5549702,5.3677105,Klinik Ong,,doctors,,doctor,,,,,,,,"1610799537",nodes
102.2303847,6.1585326,Klinik Desa Kampung Laut,,clinic,,clinic,,,,,,,,"3769977257",nodes
100.4643107,5.3603242,Jabatan Pesakit Luar Hospital Bukit Mertajam,,clinic,,clinic,,,,,,,,"9111141183",nodes
102.2383214,6.087458,Farmasi RimaDex,,pharmacy,,pharmacy,,,,,,https://openstreetcam.org/details/3723937/203,,"3813367751",nodes
102.238295,6.0869107,Klinik Pergigian Fasha,,dentist,,dentist,,,,,,,,"3813367748",nodes
102.1568704,5.8355174,Farmasi Nazif,,pharmacy,,pharmacy,,,,,Tanah Merah,,,"9981026987",nodes
100.4930349,5.6408963,Hemodialysis Center Beng Siew,,,,yes,,,,,,,,"6333577836",nodes
102.2019482,6.1214425,Azhana Optometrist,,,,optometrist,,,,,,,,"8869470014",nodes
100.3624453,6.1228992,Gen Eye Optometrist,,,,optometrist,,,,,,,,"5986577349",nodes
100.4778952,5.3202636,New York Skin Solutions,,,,skin,,,,,,,,"7737280869",nodes
100.4798272,5.626117,Klinic Pakar Perubatan Khoo,,clinic,,clinic,,,,,,,,"6329097549",nodes
100.5146368,5.6953167,Klinik Dr Silan,,clinic,,clinic,,,,,,,,"4632509204",nodes
100.4184133,6.2556169,Remedic Jitra,,clinic,,clinic,,,,,,,,"6589264485",nodes
102.8463239,5.4273145,Klinik Desa Sungai Lerek,,clinic,,clinic,,,,,,,,"6057662446",nodes
102.2330055,6.1774729,Klinik Kesihatan Sungai Pinang,,clinic,,clinic,,,,,,,,"3783350561",nodes
102.2381448,6.0869081,Klinik Primer Wakaf Che Yeh,,clinic,,clinic,,,,,,,,"3813367747",nodes
102.2389234,6.1277746,Dr Tan,,dentist,,dentist,,,,,,,,"1863119322",nodes
102.2381588,6.1271177,Klinik Lua,,doctors,,doctor,,,,,,,,"1865379406",nodes
100.4732894,5.3511035,Farmasi My-Chemist,,pharmacy,,pharmacy,,,,,Bukit Mertajam,,,"6757130478",nodes
100.5347871,5.4293896,Farmasi Lunas,,pharmacy,,pharmacy,,,,,,,,"4638930147",nodes
100.5376167,5.423062,Klinik Fernandez,,clinic,,clinic,,,,,,,,"4638906574",nodes
100.5460358,5.3842029,Klinik Pergigian Dr Juliana,,dentist,,dentist,,,,,,,,"4665596124",nodes
102.2399015,6.1163329,Klinik Pergigian LJ,,dentist,,dentist,,,,,,https://openstreetcam.org/details/3723937/11,,"8917639079",nodes
102.2171459,6.1194889,Klinik Perdana Pasir Pekan,,clinic,,clinic,,,,,,,,"3772809878",nodes
100.5368495,5.3742534,Klinik Nazah,,clinic,,clinic,,,,,,,,"4665596035",nodes
100.5535668,5.5095604,Klinik Desa Permatang Durian,,clinic,,clinic,,,,,,,,"4644802641",nodes
114.0192063,4.4247398,Klinik Komuniti Pujut,,clinic,,clinic,general,,,,Miri,,,"11608082512",nodes
102.2170175,6.119871,Hudaz Dialysis Centre,,,,dialysis,,,,,,,,"8985407654",nodes
102.2472829,6.1292141,Klinik Pergigian Rays,,clinic,,clinic,,,,,,,,"8855649670",nodes
102.25031,6.1135933,Watsons,,pharmacy,,pharmacy,,,,,,,,"6788628028",nodes
102.2435537,6.1310393,Yong Huat Trading,,pharmacy,,pharmacy,,,,,Kota Bharu,https://openstreetcam.org/details/3730489/103,,"8928518103",nodes
102.2397749,6.1163324,Klinik Tee,,clinic,,clinic,,,,,,https://openstreetcam.org/details/3718037/14,,"8917639078",nodes
100.3610911,6.1049986,Klinik Pergigian Yap,,dentist,,dentist,,,,,,,,"8849546156",nodes
100.3612027,6.1058677,Remedic,,clinic,,clinic,,,,,,,,"3786211584",nodes
100.3437624,5.4163355,SmileBay,,dentist,,dentist,,,,,,,,"11197317420",nodes
100.276693,5.4020409,Klinik Bersatu,,clinic,,clinic,general,private,,,,,,"9720855774",nodes
100.3125334,5.3877498,Klinik Cheng Ghee,,clinic,,clinic,,,,,,,,"9459869374",nodes
100.2773992,5.4016096,Klink 1 Utama,1 Utama Clinic,clinic,,clinic,,,,,Air Itam,,,"9147194891",nodes
